,item,prog_human,mant_human,prot_human,is_prototype,weight,Unnamed: 0,source,paraphrase_0,extract
238,"Die Braunkohletagebaugebiete müssen sorgfältig untersucht und geschützt werden, um die Umwelt und die Wasserqualität zu schützen.",0.5142857142857143,0.3999999999999999,0.7999999999999999,,1.338709677419355,448.0,GermanHumanScores2021.csv,"{   ""language"": ""German"",   ""paragraph"": ""Die umwelt- und klimarelevanten Auswirkungen des Kohleausstiegs müssen dringend beachtet werden. Hierzu zählen ein neuer Flächenbedarf für den Abbau von Naturgips oder die Beeinträchtigung der Wasserqualität durch eine Flutung der Braunkohletagebaugebiete."",   ""paraphrases"": [     ""Die Umwelt- und Klimaverschmutzung durch Kohleabbau ist eine dringende Herausforderung, die dringend gelöst werden muss."",     ""Es ist wichtig, die Umwelt und die Klima zu schützen und die umweltverschmutzung zu bekämpfen."",     ""Die Kohleabbauabbauflächen müssen neu geschaffen werden, um die Umwelt zu schützen und die Wasserqualität zu verbessern."",     ""Die Braunkohletagebaugebiete müssen sorgfältig untersucht und geschützt werden, um die Umwelt und die Wasserqualität zu schützen."",     ""Es ist wichtig, die Umwelt und die Klima zu schützen und die Kohleabbauabbauflächen zu schließen, um die Umwelt zu schützen.""   ] } ","Die Braunkohletagebaugebiete müssen sorgfältig untersucht und geschützt werden, um die Umwelt und die Wasserqualität zu schützen."
239,"Es ist wichtig, die Umwelt und die Klima zu schützen und die Kohleabbauabbauflächen zu schließen, um die Umwelt zu schützen.",0.5142857142857143,0.3999999999999999,0.7999999999999999,,1.338709677419355,448.0,GermanHumanScores2021.csv,"{   ""language"": ""German"",   ""paragraph"": ""Die umwelt- und klimarelevanten Auswirkungen des Kohleausstiegs müssen dringend beachtet werden. Hierzu zählen ein neuer Flächenbedarf für den Abbau von Naturgips oder die Beeinträchtigung der Wasserqualität durch eine Flutung der Braunkohletagebaugebiete."",   ""paraphrases"": [     ""Die Umwelt- und Klimaverschmutzung durch Kohleabbau ist eine dringende Herausforderung, die dringend gelöst werden muss."",     ""Es ist wichtig, die Umwelt und die Klima zu schützen und die umweltverschmutzung zu bekämpfen."",     ""Die Kohleabbauabbauflächen müssen neu geschaffen werden, um die Umwelt zu schützen und die Wasserqualität zu verbessern."",     ""Die Braunkohletagebaugebiete müssen sorgfältig untersucht und geschützt werden, um die Umwelt und die Wasserqualität zu schützen."",     ""Es ist wichtig, die Umwelt und die Klima zu schützen und die Kohleabbauabbauflächen zu schließen, um die Umwelt zu schützen.""   ] } ","Es ist wichtig, die Umwelt und die Klima zu schützen und die Kohleabbauabbauflächen zu schließen, um die Umwelt zu schützen."
240,Wir setzen uns für die Atomanausfahrt in Europa und auf der ganzen Welt ein.,0.8571428571428571,0.3928571428571428,0.6428571428571429,,1.338709677419355,379.0,GermanHumanScores2021.csv,"{   ""language"": ""German"",   ""paraphrases"": [     ""Wir setzen uns für die Atomanausfahrt in Europa und auf der ganzen Welt ein."",     ""Es ist wichtig, die Atomanausfahrt in Europa und auf der ganzen Welt zu beenden."",     ""Die Atomanausfahrt muss im GG festgeschrieben werden und alle in Betrieb befindlichen Atomkraftwerke müssen unverzüglich abgeschaltet werden."",     ""Wir müssen die Atomanausfahrt in Europa und auf der ganzen Welt beenden, damit wir die Umwelt schützen können."",     ""Es ist wichtig, die Atomanausfahrt in Europa und auf der ganzen Welt zu beenden, damit wir die Umwelt schützen können.""   ] } ",Wir setzen uns für die Atomanausfahrt in Europa und auf der ganzen Welt ein.
241,"Es ist wichtig, die Atomanausfahrt in Europa und auf der ganzen Welt zu beenden.",0.8571428571428571,0.3928571428571428,0.6428571428571429,,1.338709677419355,379.0,GermanHumanScores2021.csv,"{   ""language"": ""German"",   ""paraphrases"": [     ""Wir setzen uns für die Atomanausfahrt in Europa und auf der ganzen Welt ein."",     ""Es ist wichtig, die Atomanausfahrt in Europa und auf der ganzen Welt zu beenden."",     ""Die Atomanausfahrt muss im GG festgeschrieben werden und alle in Betrieb befindlichen Atomkraftwerke müssen unverzüglich abgeschaltet werden."",     ""Wir müssen die Atomanausfahrt in Europa und auf der ganzen Welt beenden, damit wir die Umwelt schützen können."",     ""Es ist wichtig, die Atomanausfahrt in Europa und auf der ganzen Welt zu beenden, damit wir die Umwelt schützen können.""   ] } ","Es ist wichtig, die Atomanausfahrt in Europa und auf der ganzen Welt zu beenden."
242,Die Atomanausfahrt muss im GG festgeschrieben werden und alle in Betrieb befindlichen Atomkraftwerke müssen unverzüglich abgeschaltet werden.,0.8571428571428571,0.3928571428571428,0.6428571428571429,,1.338709677419355,379.0,GermanHumanScores2021.csv,"{   ""language"": ""German"",   ""paraphrases"": [     ""Wir setzen uns für die Atomanausfahrt in Europa und auf der ganzen Welt ein."",     ""Es ist wichtig, die Atomanausfahrt in Europa und auf der ganzen Welt zu beenden."",     ""Die Atomanausfahrt muss im GG festgeschrieben werden und alle in Betrieb befindlichen Atomkraftwerke müssen unverzüglich abgeschaltet werden."",     ""Wir müssen die Atomanausfahrt in Europa und auf der ganzen Welt beenden, damit wir die Umwelt schützen können."",     ""Es ist wichtig, die Atomanausfahrt in Europa und auf der ganzen Welt zu beenden, damit wir die Umwelt schützen können.""   ] } ",Die Atomanausfahrt muss im GG festgeschrieben werden und alle in Betrieb befindlichen Atomkraftwerke müssen unverzüglich abgeschaltet werden.
243,"Wir müssen die Atomanausfahrt in Europa und auf der ganzen Welt beenden, damit wir die Umwelt schützen können.",0.8571428571428571,0.3928571428571428,0.6428571428571429,,1.338709677419355,379.0,GermanHumanScores2021.csv,"{   ""language"": ""German"",   ""paraphrases"": [     ""Wir setzen uns für die Atomanausfahrt in Europa und auf der ganzen Welt ein."",     ""Es ist wichtig, die Atomanausfahrt in Europa und auf der ganzen Welt zu beenden."",     ""Die Atomanausfahrt muss im GG festgeschrieben werden und alle in Betrieb befindlichen Atomkraftwerke müssen unverzüglich abgeschaltet werden."",     ""Wir müssen die Atomanausfahrt in Europa und auf der ganzen Welt beenden, damit wir die Umwelt schützen können."",     ""Es ist wichtig, die Atomanausfahrt in Europa und auf der ganzen Welt zu beenden, damit wir die Umwelt schützen können.""   ] } ","Wir müssen die Atomanausfahrt in Europa und auf der ganzen Welt beenden, damit wir die Umwelt schützen können."
244,"Es ist wichtig, die Atomanausfahrt in Europa und auf der ganzen Welt zu beenden, damit wir die Umwelt schützen können.",0.8571428571428571,0.3928571428571428,0.6428571428571429,,1.338709677419355,379.0,GermanHumanScores2021.csv,"{   ""language"": ""German"",   ""paraphrases"": [     ""Wir setzen uns für die Atomanausfahrt in Europa und auf der ganzen Welt ein."",     ""Es ist wichtig, die Atomanausfahrt in Europa und auf der ganzen Welt zu beenden."",     ""Die Atomanausfahrt muss im GG festgeschrieben werden und alle in Betrieb befindlichen Atomkraftwerke müssen unverzüglich abgeschaltet werden."",     ""Wir müssen die Atomanausfahrt in Europa und auf der ganzen Welt beenden, damit wir die Umwelt schützen können."",     ""Es ist wichtig, die Atomanausfahrt in Europa und auf der ganzen Welt zu beenden, damit wir die Umwelt schützen können.""   ] } ","Es ist wichtig, die Atomanausfahrt in Europa und auf der ganzen Welt zu beenden, damit wir die Umwelt schützen können."
245,"Wir prüfen die Anpassung des Mindesthaltbarkeitsdatums und entwickeln digitale Hilfsmittel, z. B. für die automatische Preissenkung für Produkte, die sich am Ablaufdatum befinden, und innovative Verpackungsmöglichkeiten, die die Genießbarkeit anzeigen.",0.9142857142857144,0.3142857142857143,0.6285714285714287,,1.338709677419355,438.0,GermanHumanScores2021.csv,"{   ""language"": ""German"",   ""paraphrases"": [     ""Wir prüfen die Anpassung des Mindesthaltbarkeitsdatums und entwickeln digitale Hilfsmittel, z. B. für die automatische Preissenkung für Produkte, die sich am Ablaufdatum befinden, und innovative Verpackungsmöglichkeiten, die die Genießbarkeit anzeigen.""   ] } ","Wir prüfen die Anpassung des Mindesthaltbarkeitsdatums und entwickeln digitale Hilfsmittel, z. B. für die automatische Preissenkung für Produkte, die sich am Ablaufdatum befinden, und innovative Verpackungsmöglichkeiten, die die Genießbarkeit anzeigen."
246,"Es ist notwendig, die Art und Weise, wie wir in Europa leben, konsumieren und produzieren, grundlegend zu ändern.",0.75,0.3928571428571428,0.75,,1.338709677419355,374.0,GermanHumanScores2021.csv,"{   ""language"": ""German"",   ""paraphrases"": [     ""Es ist notwendig, die Art und Weise, wie wir in Europa leben, konsumieren und produzieren, grundlegend zu ändern."",     ""Die Zukunft unserer Gesellschaft hängt von der nachhaltigen Gestaltung unserer Lebensweise ab."",     ""Um die Umweltverschmutzung zu bekämpfen, müssen wir die Produktion und den Einsatz von Rohstoffen und Energie effizienter zu gestalten."",     ""Es ist wichtig, die Art und Weise, wie wir unsere Ressourcen nutzen, zu überdenken."",     ""Die Zukunft unserer Erde ist nicht nur ein Thema der Technik, sondern auch ein Frage der Zukunft unserer Gesellschaft.""   ] } ","Es ist notwendig, die Art und Weise, wie wir in Europa leben, konsumieren und produzieren, grundlegend zu ändern."
247,Die Zukunft unserer Gesellschaft hängt von der nachhaltigen Gestaltung unserer Lebensweise ab.,0.75,0.3928571428571428,0.75,,1.338709677419355,374.0,GermanHumanScores2021.csv,"{   ""language"": ""German"",   ""paraphrases"": [     ""Es ist notwendig, die Art und Weise, wie wir in Europa leben, konsumieren und produzieren, grundlegend zu ändern."",     ""Die Zukunft unserer Gesellschaft hängt von der nachhaltigen Gestaltung unserer Lebensweise ab."",     ""Um die Umweltverschmutzung zu bekämpfen, müssen wir die Produktion und den Einsatz von Rohstoffen und Energie effizienter zu gestalten."",     ""Es ist wichtig, die Art und Weise, wie wir unsere Ressourcen nutzen, zu überdenken."",     ""Die Zukunft unserer Erde ist nicht nur ein Thema der Technik, sondern auch ein Frage der Zukunft unserer Gesellschaft.""   ] } ",Die Zukunft unserer Gesellschaft hängt von der nachhaltigen Gestaltung unserer Lebensweise ab.
248,"Um die Umweltverschmutzung zu bekämpfen, müssen wir die Produktion und den Einsatz von Rohstoffen und Energie effizienter zu gestalten.",0.75,0.3928571428571428,0.75,,1.338709677419355,374.0,GermanHumanScores2021.csv,"{   ""language"": ""German"",   ""paraphrases"": [     ""Es ist notwendig, die Art und Weise, wie wir in Europa leben, konsumieren und produzieren, grundlegend zu ändern."",     ""Die Zukunft unserer Gesellschaft hängt von der nachhaltigen Gestaltung unserer Lebensweise ab."",     ""Um die Umweltverschmutzung zu bekämpfen, müssen wir die Produktion und den Einsatz von Rohstoffen und Energie effizienter zu gestalten."",     ""Es ist wichtig, die Art und Weise, wie wir unsere Ressourcen nutzen, zu überdenken."",     ""Die Zukunft unserer Erde ist nicht nur ein Thema der Technik, sondern auch ein Frage der Zukunft unserer Gesellschaft.""   ] } ","Um die Umweltverschmutzung zu bekämpfen, müssen wir die Produktion und den Einsatz von Rohstoffen und Energie effizienter zu gestalten."
249,"Es ist wichtig, die Art und Weise, wie wir unsere Ressourcen nutzen, zu überdenken.",0.75,0.3928571428571428,0.75,,1.338709677419355,374.0,GermanHumanScores2021.csv,"{   ""language"": ""German"",   ""paraphrases"": [     ""Es ist notwendig, die Art und Weise, wie wir in Europa leben, konsumieren und produzieren, grundlegend zu ändern."",     ""Die Zukunft unserer Gesellschaft hängt von der nachhaltigen Gestaltung unserer Lebensweise ab."",     ""Um die Umweltverschmutzung zu bekämpfen, müssen wir die Produktion und den Einsatz von Rohstoffen und Energie effizienter zu gestalten."",     ""Es ist wichtig, die Art und Weise, wie wir unsere Ressourcen nutzen, zu überdenken."",     ""Die Zukunft unserer Erde ist nicht nur ein Thema der Technik, sondern auch ein Frage der Zukunft unserer Gesellschaft.""   ] } ","Es ist wichtig, die Art und Weise, wie wir unsere Ressourcen nutzen, zu überdenken."
